day,start time quarter hour,wind generation in MW
330,10:45,1.77
330,11:00,4.87
330,11:15,4.51
330,11:30,4.87
330,11:45,2.14
330,12:00,4.14
330,12:15,2.51
330,12:30,5.51
330,12:45,3.77
330,13:00,4.14
330,13:15,5.14
330,13:30,1.77
330,13:45,4.77
330,14:00,1.40
330,14:15,3.40
330,14:30,1.14
330,14:45,2.14
330,15:00,4.51
330,15:15,4.87
330,15:30,2.24
330,15:45,2.24
330,16:00,5.61
330,16:15,5.61
330,16:30,5.98
330,16:45,5.98
330,17:00,5.46
330,17:15,4.83
330,17:30,8.56
330,17:45,7.30
330,18:00,6.93
330,18:15,7.30
330,18:30,7.67
330,18:45,10.04
330,19:00,9.15
330,19:15,10.99
330,19:30,12.10
330,19:45,9.62
330,20:00,13.99
330,20:15,12.47
330,20:30,12.21
330,20:45,15.21
330,21:00,13.94
330,21:15,17.42
330,21:30,13.94
330,21:45,15.21
330,22:00,13.94
330,22:15,14.31
330,22:30,12.84
330,22:45,12.10
330,23:00,12.10
330,23:15,11.73
330,23:30,11.36
330,23:45,13.62
331,00:00,10.99
331,00:15,14.73
331,00:30,12.10
331,00:45,12.47
331,01:00,13.36
331,01:15,10.62
331,01:30,9.15
331,01:45,10.41
331,02:00,11.04
331,02:15,7.67
331,02:30,6.30
331,02:45,8.93
331,03:00,6.20
331,03:15,6.93
331,03:30,5.56
331,03:45,5.83
331,04:00,6.72
331,04:15,6.72
331,04:30,8.46
331,04:45,5.83
331,05:00,8.46
331,05:15,4.72
331,05:30,8.09
331,05:45,6.72
331,06:00,7.46
331,06:15,6.72
331,06:30,6.72
331,06:45,4.72
331,07:00,7.46
331,07:15,7.09
331,07:30,5.98
331,07:45,5.24
331,08:00,4.87
331,08:15,2.51
331,08:30,4.14
331,08:45,2.51
331,09:00,4.14
331,09:15,0.77
331,09:30,0.77
331,09:45,1.14
331,10:00,2.14
331,10:15,5.24
331,10:30,3.61
331,10:45,6.98
331,11:00,5.46
331,11:15,8.20
331,11:30,6.56
331,11:45,12.52
331,12:00,11.15
331,12:15,9.15
331,12:30,13.36
331,12:45,12.47
331,13:00,12.62
331,13:15,10.99
331,13:30,9.62
331,13:45,12.84
331,14:00,13.58
331,14:15,16.63
331,14:30,20.00
331,14:45,20.00
331,15:00,15.94
331,15:15,15.47
331,15:30,15.84
331,15:45,14.10
331,16:00,9.52
331,16:15,8.93
331,16:30,8.56
331,16:45,7.30
331,17:00,7.41
331,17:15,12.62
331,17:30,10.73
331,17:45,10.25
331,18:00,10.36
331,18:15,11.73
331,18:30,10.99
331,18:45,15.10
331,19:00,13.73
331,19:15,16.21
331,19:30,10.36
331,19:45,10.99
331,20:00,11.89
331,20:15,11.78
331,20:30,10.78
331,20:45,7.78
331,21:00,11.89
331,21:15,10.78
331,21:30,8.41
331,21:45,7.67
331,22:00,9.93
331,22:15,8.93
331,22:30,10.41
331,22:45,11.15
331,23:00,8.78
331,23:15,8.41
331,23:30,8.04
331,23:45,6.93
332,00:00,8.93
332,00:15,8.93
332,00:30,5.83
332,00:45,4.83
332,01:00,5.83
332,01:15,6.20
332,01:30,6.56
332,01:45,8.20
332,02:00,8.83
332,02:15,8.83
332,02:30,4.72
332,02:45,4.35
332,03:00,3.98
332,03:15,3.61
332,03:30,5.24
332,03:45,4.87
332,04:00,6.24
332,04:15,2.87
332,04:30,4.51
332,04:45,4.51
332,05:00,3.24
332,05:15,3.61
332,05:30,3.98
332,05:45,5.98
332,06:00,3.35
332,06:15,4.35
332,06:30,4.35
332,06:45,6.72
332,07:00,7.46
332,07:15,8.09
332,07:30,5.46
332,07:45,8.20
332,08:00,6.93
332,08:15,5.20
332,08:30,8.83
332,08:45,7.09
332,09:00,6.35
332,09:15,7.46
332,09:30,8.93
332,09:45,6.93
332,10:00,9.30
332,10:15,8.56
332,10:30,9.93
332,10:45,6.67
332,11:00,7.67
332,11:15,9.30
332,11:30,11.52
332,11:45,11.52
332,12:00,13.25
332,12:15,11.15
332,12:30,10.62
332,12:45,11.36
332,13:00,11.47
332,13:15,14.84
332,13:30,12.62
332,13:45,17.42
332,14:00,14.79
332,14:15,16.27
332,14:30,19.90
332,14:45,18.85
332,15:00,21.06
332,15:15,28.12
332,15:30,25.54
332,15:45,25.01
332,16:00,31.70
332,16:15,31.34
332,16:30,28.07
332,16:45,32.87
332,17:00,45.36
332,17:15,46.42
332,17:30,52.37
332,17:45,53.17
332,18:00,62.07
332,18:15,69.71
332,18:30,77.09
332,18:45,81.89
332,19:00,83.69
332,19:15,82.69
332,19:30,84.42
332,19:45,84.53
332,20:00,91.07
332,20:15,96.02
332,20:30,97.12
332,20:45,96.34
332,21:00,100.45
332,21:15,102.29
332,21:30,106.24
332,21:45,102.87
332,22:00,104.14
332,22:15,102.29
332,22:30,97.71
332,22:45,101.18
332,23:00,102.66
332,23:15,101.55
332,23:30,103.24
332,23:45,101.03
333,00:00,100.45
333,00:15,97.08
333,00:30,98.97
333,00:45,96.60
333,01:00,97.71
333,01:15,101.45
333,01:30,95.28
333,01:45,90.48
333,02:00,82.58
333,02:15,78.89
333,02:30,75.20
333,02:45,74.25
333,03:00,69.66
333,03:15,69.82
333,03:30,63.39
333,03:45,66.13
333,04:00,62.33
333,04:15,55.27
333,04:30,58.27
333,04:45,54.53
333,05:00,55.80
333,05:15,55.69
333,05:30,54.21
333,05:45,51.00
333,06:00,52.32
333,06:15,49.37
333,06:30,53.06
333,06:45,57.64
333,07:00,54.53
333,07:15,49.00
333,07:30,46.10
333,07:45,39.82
333,08:00,33.61
333,08:15,33.87
333,08:30,29.18
333,08:45,27.75
333,09:00,22.17
333,09:15,22.59
333,09:30,20.22
333,09:45,19.48
333,10:00,20.69
333,10:15,22.22
333,10:30,19.96
333,10:45,21.06
333,11:00,24.65
333,11:15,22.80
333,11:30,21.32
333,11:45,22.96
333,12:00,20.37
333,12:15,18.74
333,12:30,23.22
333,12:45,24.06
333,13:00,23.32
333,13:15,25.54
333,13:30,24.06
333,13:45,24.32
333,14:00,20.22
333,14:15,23.69
333,14:30,21.69
333,14:45,26.65
333,15:00,26.91
333,15:15,22.17
333,15:30,28.34
333,15:45,32.18
333,16:00,34.76
333,16:15,35.45
333,16:30,52.11
333,16:45,60.44
333,17:00,73.35
333,17:15,89.38
333,17:30,95.17
333,17:45,105.24
333,18:00,106.30
333,18:15,118.74
333,18:30,133.55
333,18:45,137.35
333,19:00,138.67
333,19:15,141.30
333,19:30,143.25
333,19:45,138.04
333,20:00,141.04
333,20:15,136.24
333,20:30,134.76
333,20:45,132.18
333,21:00,127.75
333,21:15,126.49
333,21:30,117.63
333,21:45,119.63
333,22:00,118.00
333,22:15,119.95
333,22:30,128.49
333,22:45,129.49
333,23:00,117.00
333,23:15,125.12
333,23:30,135.76
333,23:45,140.30
334,00:00,135.35
334,00:15,127.33
334,00:30,126.86
334,00:45,126.12
334,01:00,127.64
334,01:15,126.64
334,01:30,136.61
334,01:45,132.13
334,02:00,134.24
334,02:15,131.39
334,02:30,147.94
334,02:45,149.52
334,03:00,150.84
334,03:15,152.69
334,03:30,154.58
334,03:45,155.32
334,04:00,151.21
334,04:15,149.74
334,04:30,155.69
334,04:45,146.52
334,05:00,149.00
334,05:15,151.21
334,05:30,164.28
334,05:45,155.80
334,06:00,164.60
334,06:15,168.34
334,06:30,167.97
334,06:45,163.39
334,07:00,160.96
334,07:15,160.07
334,07:30,162.33
334,07:45,144.99
334,08:00,132.02
334,08:15,128.33
334,08:30,128.86
334,08:45,131.29
334,09:00,131.76
334,09:15,136.82
334,09:30,133.61
334,09:45,131.07
334,10:00,122.06
334,10:15,127.28
334,10:30,123.64
334,10:45,123.32
334,11:00,112.15
334,11:15,107.09
334,11:30,98.60
334,11:45,85.69
334,12:00,70.14
334,12:15,66.45
334,12:30,70.77
334,12:45,71.66
334,13:00,74.88
334,13:15,73.83
334,13:30,77.57
334,13:45,83.84
334,14:00,86.05
334,14:15,88.27
334,14:30,96.39
334,14:45,104.35
334,15:00,99.92
334,15:15,96.71
334,15:30,95.49
334,15:45,112.25
334,16:00,126.49
334,16:15,123.17
334,16:30,116.53
334,16:45,118.05
334,17:00,110.62
334,17:15,105.09
334,17:30,94.02
334,17:45,101.45
334,18:00,106.93
334,18:15,114.68
334,18:30,118.48
334,18:45,113.73
334,19:00,113.21
334,19:15,115.84
334,19:30,122.80
334,19:45,119.11
334,20:00,119.26
334,20:15,114.68
334,20:30,117.37
334,20:45,120.37
334,21:00,121.43
334,21:15,118.48
334,21:30,130.60
334,21:45,129.23
334,22:00,124.38
334,22:15,128.33
334,22:30,126.86
334,22:45,119.95
334,23:00,119.16
334,23:15,108.78
334,23:30,106.72
334,23:45,101.18
335,00:00,105.50
335,00:15,109.52
335,00:30,118.00
335,00:45,120.69
335,01:00,122.59
335,01:15,121.06
335,01:30,120.37
335,01:45,123.91
335,02:00,130.97
335,02:15,125.75
335,02:30,124.06
335,02:45,123.28
335,03:00,124.28
335,03:15,118.74
335,03:30,112.62
335,03:45,112.10
335,04:00,111.52
335,04:15,112.62
335,04:30,110.99
335,04:45,118.42
335,05:00,111.88
335,05:15,112.52
335,05:30,110.04
335,05:45,104.09
335,06:00,109.56
335,06:15,106.19
335,06:30,112.15
335,06:45,113.73
335,07:00,116.90
335,07:15,119.26
335,07:30,110.73
335,07:45,111.88
335,08:00,110.25
335,08:15,112.88
335,08:30,108.19
335,08:45,98.08
335,09:00,90.70
335,09:15,91.22
335,09:30,94.43
335,09:45,91.91
335,10:00,90.80
335,10:15,85.69
335,10:30,87.16
335,10:45,80.52
335,11:00,73.72
335,11:15,72.25
335,11:30,73.03
335,11:45,73.40
335,12:00,71.29
335,12:15,74.25
335,12:30,77.09
335,12:45,77.78
335,13:00,83.36
335,13:15,84.58
335,13:30,86.05
335,13:45,92.33
335,14:00,86.74
335,14:15,85.53
335,14:30,85.53
335,14:45,84.47
335,15:00,84.58
335,15:15,80.47
335,15:30,81.63
335,15:45,75.25
335,16:00,68.93
335,16:15,70.03
335,16:30,70.51
335,16:45,76.46
335,17:00,76.04
335,17:15,81.63
335,17:30,81.89
335,17:45,71.88
335,18:00,67.60
335,18:15,71.29
335,18:30,69.45
335,18:45,69.29
335,19:00,65.97
335,19:15,62.28
335,19:30,59.70
335,19:45,60.81
335,20:00,61.55
335,20:15,54.64
335,20:30,52.84
335,20:45,50.48
335,21:00,52.48
335,21:15,49.15
335,21:30,46.20
335,21:45,44.36
335,22:00,39.41
335,22:15,41.25
335,22:30,39.77
335,22:45,36.93
335,23:00,32.03
335,23:15,31.44
335,23:30,32.07
335,23:45,27.38
336,00:00,27.28
336,00:15,23.54
336,00:30,19.96
336,00:45,18.85
336,01:00,19.85
336,01:15,22.22
336,01:30,21.48
336,01:45,21.85
336,02:00,24.32
336,02:15,24.43
336,02:30,19.96
336,02:45,22.22
336,03:00,22.91
336,03:15,25.54
336,03:30,26.65
336,03:45,28.75
336,04:00,27.01
336,04:15,22.91
336,04:30,25.91
336,04:45,28.49
336,05:00,24.75
336,05:15,25.17
336,05:30,19.48
336,05:45,19.90
336,06:00,15.79
336,06:15,15.42
336,06:30,16.90
336,06:45,16.53
336,07:00,15.05
336,07:15,15.42
336,07:30,17.05
336,07:45,18.16
336,08:00,19.27
336,08:15,16.90
336,08:30,18.90
336,08:45,21.37
336,09:00,20.27
336,09:15,21.11
336,09:30,19.48
336,09:45,20.59
336,10:00,20.74
336,10:15,22.11
336,10:30,20.59
336,10:45,24.80
336,11:00,24.65
336,11:15,30.70
336,11:30,31.34
336,11:45,32.03
336,12:00,35.50
336,12:15,41.41
336,12:30,41.67
336,12:45,50.15
336,13:00,46.94
336,13:15,46.42
336,13:30,53.43
336,13:45,53.21
336,14:00,58.01
336,14:15,63.91
336,14:30,61.91
336,14:45,62.07
336,15:00,58.33
336,15:15,69.66
336,15:30,69.66
336,15:45,74.57
336,16:00,71.93
336,16:15,67.93
336,16:30,72.77
336,16:45,76.09
336,17:00,73.51
336,17:15,71.62
336,17:30,75.35
336,17:45,75.94
336,18:00,79.78
336,18:15,82.00
336,18:30,90.85
336,18:45,95.86
336,19:00,105.83
336,19:15,102.87
336,19:30,100.29
336,19:45,101.14
336,20:00,97.86
336,20:15,92.70
336,20:30,92.70
336,20:45,98.23
336,21:00,108.09
336,21:15,113.36
336,21:30,124.80
336,21:45,127.38
336,22:00,130.23
336,22:15,132.02
336,22:30,127.75
336,22:45,131.07
336,23:00,134.71
336,23:15,142.36
336,23:30,150.89
336,23:45,142.36
337,00:00,141.77
337,00:15,139.56
337,00:30,136.82
337,00:45,137.71
337,01:00,130.92
337,01:15,130.18
337,01:30,125.12
337,01:45,132.44
337,02:00,127.01
337,02:15,136.61
337,02:30,137.98
337,02:45,146.78
337,03:00,143.14
337,03:15,136.45
337,03:30,143.88
337,03:45,143.09
337,04:00,148.63
337,04:15,146.09
337,04:30,145.83
337,04:45,145.31
337,05:00,152.11
337,05:15,156.90
337,05:30,160.81
337,05:45,167.23
337,06:00,160.22
337,06:15,149.00
337,06:30,143.94
337,06:45,143.25
337,07:00,139.19
337,07:15,129.97
337,07:30,136.45
337,07:45,138.77
337,08:00,137.35
337,08:15,133.61
337,08:30,137.35
337,08:45,138.82
337,09:00,139.93
337,09:15,155.43
337,09:30,159.85
337,09:45,147.15
337,10:00,143.09
337,10:15,128.49
337,10:30,125.91
337,10:45,123.17
337,11:00,119.48
337,11:15,115.94
337,11:30,107.30
337,11:45,104.35
337,12:00,111.15
337,12:15,114.68
337,12:30,125.17
337,12:45,113.73
337,13:00,106.24
337,13:15,106.93
337,13:30,116.31
337,13:45,114.47
337,14:00,109.93
337,14:15,92.17
337,14:30,91.43
337,14:45,93.65
337,15:00,103.24
337,15:15,107.35
337,15:30,95.91
337,15:45,96.23
337,16:00,101.55
337,16:15,82.73
337,16:30,73.77
337,16:45,62.44
337,17:00,66.39
337,17:15,69.29
337,17:30,79.67
337,17:45,90.80
337,18:00,102.14
337,18:15,105.09
337,18:30,112.25
337,18:45,119.22
337,19:00,128.70
337,19:15,133.66
337,19:30,122.43
337,19:45,123.69
337,20:00,123.69
337,20:15,125.91
337,20:30,116.31
337,20:45,111.41
337,21:00,107.78
337,21:15,107.78
337,21:30,101.77
337,21:45,83.69
337,22:00,83.84
337,22:15,96.76
337,22:30,87.01
337,22:45,84.58
337,23:00,93.80
337,23:15,93.65
337,23:30,92.28
337,23:45,101.55
338,00:00,96.60
338,00:15,97.02
338,00:30,89.70
338,00:45,98.12
338,01:00,94.76
338,01:15,97.86
338,01:30,90.07
338,01:45,95.65
338,02:00,92.33
338,02:15,89.22
338,02:30,91.48
338,02:45,81.21
338,03:00,83.42
338,03:15,80.47
338,03:30,80.73
338,03:45,78.52
338,04:00,73.03
338,04:15,67.24
338,04:30,64.55
338,04:45,61.18
338,05:00,65.24
338,05:15,66.13
338,05:30,65.71
338,05:45,64.65
338,06:00,64.28
338,06:15,63.39
338,06:30,63.44
338,06:45,63.76
338,07:00,68.71
338,07:15,60.07
338,07:30,56.90
338,07:45,51.32
338,08:00,52.32
338,08:15,52.69
338,08:30,50.84
338,08:45,48.74
338,09:00,48.42
338,09:15,43.57
338,09:30,43.46
338,09:45,44.73
338,10:00,46.57
338,10:15,44.99
338,10:30,46.52
338,10:45,44.20
338,11:00,40.25
338,11:15,37.19
338,11:30,36.98
338,11:45,35.87
338,12:00,32.76
338,12:15,29.60
338,12:30,21.32
338,12:45,17.37
338,13:00,21.11
338,13:15,19.63
338,13:30,18.79
338,13:45,19.96
338,14:00,20.59
338,14:15,18.85
338,14:30,18.37
338,14:45,20.74
338,15:00,16.53
338,15:15,14.68
338,15:30,18.05
338,15:45,18.90
338,16:00,16.53
338,16:15,18.53
338,16:30,15.90
338,16:45,15.47
338,17:00,16.27
338,17:15,17.31
338,17:30,15.58
338,17:45,14.31
338,18:00,22.80
338,18:15,20.96
338,18:30,16.27
338,18:45,24.80
338,19:00,23.54
338,19:15,19.96
338,19:30,23.22
338,19:45,17.00
338,20:00,19.90
338,20:15,21.48
338,20:30,24.06
338,20:45,22.80
338,21:00,23.91
338,21:15,25.75
338,21:30,22.54
338,21:45,30.70
338,22:00,28.86
338,22:15,24.43
338,22:30,19.85
338,22:45,20.59
338,23:00,19.11
338,23:15,18.00
338,23:30,19.16
338,23:45,15.05
339,00:00,11.36
339,00:15,12.10
339,00:30,12.62
339,00:45,15.21
339,01:00,22.85
339,01:15,21.85
339,01:30,23.96
339,01:45,22.06
339,02:00,22.59
339,02:15,22.22
339,02:30,19.48
339,02:45,26.65
339,03:00,28.34
339,03:15,27.97
339,03:30,29.60
339,03:45,33.13
339,04:00,34.03
339,04:15,30.70
339,04:30,33.92
339,04:45,39.08
339,05:00,37.67
339,05:15,34.35
339,05:30,33.50
339,05:45,36.19
339,06:00,41.30
339,06:15,41.30
339,06:30,43.99
339,06:45,49.05
339,07:00,44.94
339,07:15,47.57
339,07:30,49.52
339,07:45,52.84
339,08:00,53.43
339,08:15,67.82
339,08:30,67.60
339,08:45,74.09
339,09:00,83.69
339,09:15,97.12
339,09:30,102.14
339,09:45,104.09
339,10:00,110.25
339,10:15,110.67
339,10:30,105.83
339,10:45,104.14
339,11:00,114.36
339,11:15,121.06
339,11:30,129.86
339,11:45,133.55
339,12:00,136.45
339,12:15,130.92
339,12:30,145.42
339,12:45,151.32
339,13:00,141.36
339,13:15,130.29
339,13:30,125.49
339,13:45,135.71
339,14:00,118.79
339,14:15,115.57
339,14:30,123.28
339,14:45,133.18
339,15:00,133.13
339,15:15,140.14
339,15:30,147.15
339,15:45,140.99
339,16:00,130.70
339,16:15,124.28
339,16:30,127.23
339,16:45,128.49
339,17:00,125.91
339,17:15,127.33
339,17:30,136.24
339,17:45,138.67
339,18:00,134.66
339,18:15,129.44
339,18:30,125.75
339,18:45,120.26
339,19:00,112.10
339,19:15,110.36
339,19:30,110.04
339,19:45,106.35
339,20:00,102.98
339,20:15,112.52
339,20:30,108.88
339,20:45,109.99
339,21:00,110.41
339,21:15,111.47
339,21:30,106.93
339,21:45,97.34
339,22:00,82.95
339,22:15,95.54
339,22:30,98.08
339,22:45,105.24
339,23:00,84.42
339,23:15,93.70
339,23:30,90.33
339,23:45,82.36
340,00:00,70.03
340,00:15,70.88
340,00:30,69.66
340,00:45,61.96
340,01:00,62.70
340,01:15,67.13
340,01:30,55.38
340,01:45,59.70
340,02:00,60.44
340,02:15,61.18
340,02:30,53.17
340,02:45,56.06
340,03:00,49.05
340,03:15,45.68
340,03:30,55.43
340,03:45,53.11
340,04:00,43.20
340,04:15,39.04
340,04:30,40.62
340,04:45,45.31
340,05:00,38.41
340,05:15,37.35
340,05:30,36.13
340,05:45,26.60
340,06:00,25.17
340,06:15,18.37
340,06:30,18.11
340,06:45,26.65
340,07:00,24.65
340,07:15,27.23
340,07:30,30.70
340,07:45,34.29
340,08:00,30.34
340,08:15,24.43
340,08:30,21.43
340,08:45,22.59
340,09:00,25.80
340,09:15,25.54
340,09:30,22.06
340,09:45,22.59
340,10:00,20.32
340,10:15,19.63
340,10:30,19.48
340,10:45,22.11
340,11:00,14.05
340,11:15,15.42
340,11:30,14.68
340,11:45,10.36
340,12:00,9.15
340,12:15,9.52
340,12:30,13.62
340,12:45,11.89
340,13:00,10.62
340,13:15,9.99
340,13:30,12.89
340,13:45,9.25
340,14:00,10.04
340,14:15,8.56
340,14:30,7.09
340,14:45,4.83
340,15:00,5.93
340,15:15,8.20
340,15:30,4.09
340,15:45,5.56
340,16:00,10.04
340,16:15,7.67
340,16:30,9.67
340,16:45,10.41
340,17:00,9.67
340,17:15,9.93
340,17:30,7.30
340,17:45,6.30
340,18:00,8.04
340,18:15,7.41
340,18:30,12.15
340,18:45,11.36
340,19:00,12.25
340,19:15,8.78
340,19:30,10.78
340,19:45,13.36
340,20:00,13.73
340,20:15,16.21
340,20:30,14.68
340,20:45,13.31
340,21:00,17.27
340,21:15,19.90
340,21:30,19.48
340,21:45,19.59
340,22:00,29.86
340,22:15,29.12
340,22:30,27.60
340,22:45,32.92
340,23:00,31.66
340,23:15,33.92
340,23:30,39.04
340,23:45,35.76
341,00:00,35.08
341,00:15,39.04
341,00:30,33.87
341,00:45,34.39
341,01:00,31.03
341,01:15,32.18
341,01:30,36.61
341,01:45,40.30
341,02:00,44.36
341,02:15,39.56
341,02:30,40.19
341,02:45,37.35
341,03:00,38.08
341,03:15,39.77
341,03:30,42.88
341,03:45,46.20
341,04:00,47.63
341,04:15,52.32
341,04:30,58.33
341,04:45,68.19
341,05:00,76.31
341,05:15,85.32
341,05:30,81.63
341,05:45,80.36
341,06:00,80.36
341,06:15,81.26
341,06:30,79.26
341,06:45,81.47
341,07:00,89.74
341,07:15,85.32
341,07:30,70.51
341,07:45,77.78
341,08:00,79.78
341,08:15,79.63
341,08:30,83.00
341,08:45,80.00
341,09:00,75.72
341,09:15,71.98
341,09:30,80.41
341,09:45,74.94
341,10:00,82.63
341,10:15,78.63
341,10:30,79.67
341,10:45,71.19
341,11:00,78.20
341,11:15,75.31
341,11:30,75.72
341,11:45,64.24
341,12:00,68.29
341,12:15,68.93
341,12:30,63.39
341,12:45,63.02
341,13:00,76.09
341,13:15,82.26
341,13:30,86.27
341,13:45,91.85
341,14:00,92.54
341,14:15,100.45
341,14:30,104.03
341,14:45,93.28
341,15:00,95.12
341,15:15,100.08
341,15:30,95.28
341,15:45,100.34
341,16:00,98.45
341,16:15,96.71
341,16:30,92.17
341,16:45,91.54
341,17:00,86.05
341,17:15,82.95
341,17:30,81.10
341,17:45,86.01
341,18:00,87.38
341,18:15,80.00
341,18:30,86.27
341,18:45,87.01
341,19:00,90.33
341,19:15,95.65
341,19:30,88.85
341,19:45,80.47
341,20:00,78.89
341,20:15,75.62
341,20:30,74.14
341,20:45,72.40
341,21:00,72.40
341,21:15,74.62
341,21:30,67.82
341,21:45,61.55
341,22:00,67.82
341,22:15,67.87
341,22:30,61.96
341,22:45,59.49
341,23:00,61.59
341,23:15,56.01
341,23:30,55.01
341,23:45,59.38
342,00:00,58.59
342,00:15,58.70
342,00:30,67.24
342,00:45,63.81
342,01:00,58.38
342,01:15,51.21
342,01:30,50.26
342,01:45,39.51
342,02:00,40.51
342,02:15,38.77
342,02:30,42.46
342,02:45,41.62
342,03:00,34.72
342,03:15,34.03
342,03:30,29.86
342,03:45,22.80
342,04:00,21.32
342,04:15,19.85
342,04:30,18.37
342,04:45,18.90
342,05:00,15.42
342,05:15,18.16
342,05:30,15.05
342,05:45,13.94
342,06:00,14.10
342,06:15,10.99
342,06:30,12.62
342,06:45,10.25
342,07:00,11.15
342,07:15,11.04
342,07:30,7.67
342,07:45,5.83
342,08:00,4.72
342,08:15,6.72
342,08:30,7.09
342,08:45,7.72
342,09:00,7.72
342,09:15,4.72
342,09:30,7.83
342,09:45,7.30
342,10:00,7.30
342,10:15,6.20
342,10:30,4.83
342,10:45,8.09
342,11:00,10.41
342,11:15,12.52
342,11:30,5.83
342,11:45,5.09
342,12:00,9.56
342,12:15,11.15
342,12:30,13.73
342,12:45,13.31
342,13:00,8.89
342,13:15,8.20
342,13:30,8.93
342,13:45,8.56
342,14:00,8.56
342,14:15,5.46
342,14:30,7.83
342,14:45,9.20
342,15:00,4.09
342,15:15,3.61
342,15:30,4.87
342,15:45,3.72
342,16:00,4.72
342,16:15,5.98
342,16:30,6.35
342,16:45,4.83
342,17:00,9.56
342,17:15,8.93
342,17:30,8.56
342,17:45,11.89
342,18:00,12.21
342,18:15,10.73
342,18:30,8.41
342,18:45,10.41
342,19:00,11.04
342,19:15,9.56
342,19:30,8.20
342,19:45,5.83
342,20:00,5.56
342,20:15,7.30
342,20:30,8.04
342,20:45,7.30
342,21:00,10.67
342,21:15,6.93
342,21:30,8.93
342,21:45,5.83
342,22:00,7.09
342,22:15,7.09
342,22:30,5.98
342,22:45,3.61
342,23:00,5.98
342,23:15,4.72
342,23:30,4.35
342,23:45,6.35
343,00:00,6.35
343,00:15,6.35
343,00:30,3.35
343,00:45,3.61
343,01:00,5.61
343,01:15,6.61
343,01:30,6.24
343,01:45,2.87
343,02:00,5.24
343,02:15,6.98
343,02:30,2.87
343,02:45,5.51
343,03:00,2.51
343,03:15,3.24
343,03:30,5.24
343,03:45,3.61
343,04:00,2.61
343,04:15,3.61
343,04:30,1.87
343,04:45,5.98
343,05:00,3.72
343,05:15,8.09
343,05:30,4.09
343,05:45,4.72
343,06:00,7.46
343,06:15,5.20
343,06:30,5.93
343,06:45,10.04
343,07:00,9.67
343,07:15,6.93
343,07:30,9.20
343,07:45,7.46
343,08:00,3.98
343,08:15,2.24
343,08:30,2.87
343,08:45,4.14
343,09:00,4.14
343,09:15,4.14
343,09:30,4.14
343,09:45,4.14
343,10:00,2.87
343,10:15,2.87
343,10:30,5.51
343,10:45,1.87
343,11:00,2.14
343,11:15,5.61
343,11:30,2.24
343,11:45,3.98
343,12:00,5.61
343,12:15,7.72
343,12:30,4.09
343,12:45,9.67
343,13:00,11.04
343,13:15,7.30
343,13:30,7.30
343,13:45,6.93
343,14:00,6.30
343,14:15,7.04
343,14:30,9.15
343,14:45,12.25
343,15:00,9.15
343,15:15,10.78
343,15:30,11.89
343,15:45,7.78
343,16:00,10.04
343,16:15,11.15
343,16:30,9.52
343,16:45,8.78
343,17:00,8.04
343,17:15,8.04
343,17:30,8.41
343,17:45,7.67
343,18:00,8.41
343,18:15,10.30
343,18:30,7.46
343,18:45,5.09
343,19:00,7.09
343,19:15,8.56
343,19:30,8.41
343,19:45,11.52
343,20:00,12.62
343,20:15,10.73
343,20:30,12.47
343,20:45,14.68
343,21:00,16.53
343,21:15,20.37
343,21:30,19.85
343,21:45,22.48
343,22:00,20.37
343,22:15,18.90
343,22:30,18.16
343,22:45,14.31
343,23:00,14.68
343,23:15,13.58
343,23:30,12.10
343,23:45,12.89
344,00:00,6.67
344,00:15,8.04
344,00:30,11.04
344,00:45,5.93
344,01:00,10.67
344,01:15,9.67
344,01:30,8.78
344,01:45,9.52
344,02:00,12.25
344,02:15,10.25
344,02:30,9.52
344,02:45,8.15
344,03:00,10.41
344,03:15,11.41
344,03:30,11.89
344,03:45,12.99
344,04:00,16.58
344,04:15,20.74
344,04:30,18.00
344,04:45,20.96
344,05:00,20.22
344,05:15,20.96
344,05:30,20.22
344,05:45,21.69
344,06:00,22.91
344,06:15,25.49
344,06:30,29.97
344,06:45,31.34
344,07:00,30.34
344,07:15,28.70
344,07:30,29.60
344,07:45,24.06
344,08:00,18.37
344,08:15,16.53
344,08:30,17.27
344,08:45,17.37
344,09:00,19.53
344,09:15,16.27
344,09:30,25.06
344,09:45,28.12
344,10:00,29.44
344,10:15,36.24
344,10:30,37.72
344,10:45,40.67
344,11:00,42.41
344,11:15,45.79
344,11:30,50.58
344,11:45,51.37
344,12:00,54.53
344,12:15,56.38
344,12:30,59.86
344,12:45,56.12
344,13:00,65.39
344,13:15,66.13
344,13:30,60.12
344,13:45,56.90
344,14:00,53.90
344,14:15,51.21
344,14:30,56.17
344,14:45,45.05
344,15:00,43.46
344,15:15,39.41
344,15:30,39.45
344,15:45,30.70
344,16:00,24.38
344,16:15,25.17
344,16:30,27.01
344,16:45,25.80
344,17:00,20.59
344,17:15,21.69
344,17:30,21.80
344,17:45,24.80
344,18:00,24.32
344,18:15,24.43
344,18:30,27.38
344,18:45,26.97
344,19:00,29.86
344,19:15,26.91
344,19:30,26.17
344,19:45,25.54
344,20:00,24.65
344,20:15,27.38
344,20:30,25.80
344,20:45,27.38
344,21:00,24.43
344,21:15,22.96
344,21:30,23.59
344,21:45,19.48
344,22:00,17.63
344,22:15,15.16
344,22:30,12.94
344,22:45,11.84
344,23:00,11.47
344,23:15,14.10
344,23:30,10.99
344,23:45,9.52
345,00:00,7.78
